country,district,segment,lid,official_value
新北市,新莊區,思源段,00570000,148000
新北市,新莊區,思源段,00580000,148000
新北市,新莊區,思源段,00590000,148000
新北市,新莊區,思源段,00600000,148000
新北市,新莊區,思源段,00610000,148000
新北市,新莊區,思源段,00620000,148000
新北市,新莊區,思源段,00630000,148000
新北市,新莊區,思源段,00640000,148000
新北市,新莊區,思源段,00650000,148000
新北市,新莊區,思源段,00660000,148000
新北市,新莊區,思源段,00670000,148000
新北市,新莊區,思源段,00680000,148000
新北市,新莊區,思源段,00690000,148000
新北市,新莊區,思源段,00700000,148207
新北市,新莊區,思源段,00710000,148000
新北市,新莊區,思源段,00720000,148000
新北市,新莊區,思源段,00730000,148000
新北市,新莊區,思源段,00740000,148000
新北市,新莊區,思源段,00750000,148000
新北市,新莊區,思源段,00760000,148000
新北市,新莊區,思源段,00770000,148000
新北市,新莊區,思源段,00780000,148000
新北市,新莊區,思源段,00790000,148000
新北市,新莊區,思源段,00800000,148000
新北市,新莊區,思源段,00810000,148000
新北市,新莊區,思源段,00820000,148000
新北市,新莊區,思源段,00830000,148000
新北市,新莊區,思源段,00840000,148000
新北市,新莊區,思源段,00850000,148000
新北市,新莊區,思源段,00860000,148000
新北市,新莊區,思源段,00860001,148000
新北市,新莊區,思源段,00860002,148000
新北市,新莊區,思源段,00870000,148000
新北市,新莊區,思源段,00880000,148000
新北市,新莊區,思源段,00890000,148000
新北市,新莊區,思源段,00900000,148000
新北市,新莊區,思源段,00910000,148000
新北市,新莊區,思源段,00920000,148000
新北市,新莊區,思源段,00930000,148000
新北市,新莊區,思源段,00940000,148000
新北市,新莊區,思源段,00950000,148000
新北市,新莊區,思源段,00960000,148000
新北市,新莊區,思源段,00970000,148000
新北市,新莊區,思源段,00980000,148000
新北市,新莊區,思源段,00990000,148000
新北市,新莊區,思源段,01000000,148000
新北市,新莊區,思源段,01010000,148000
新北市,新莊區,思源段,01010001,148000
新北市,新莊區,思源段,01010002,148000
新北市,新莊區,思源段,01010003,148000
新北市,新莊區,思源段,01020000,148000
新北市,新莊區,思源段,01030000,148000
新北市,新莊區,思源段,01040000,148000
新北市,新莊區,思源段,01050000,148000
新北市,新莊區,思源段,01060000,148000
新北市,新莊區,思源段,01070000,148000
新北市,新莊區,思源段,01080000,148000
新北市,新莊區,思源段,01090000,148000
新北市,新莊區,思源段,01100000,148000
新北市,新莊區,思源段,01110000,148000
新北市,新莊區,思源段,01120000,148000
新北市,新莊區,思源段,01130000,148000
新北市,新莊區,思源段,01140000,148000
新北市,新莊區,思源段,01150000,148000
新北市,新莊區,思源段,01160000,148000
新北市,新莊區,思源段,01170000,148000
新北市,新莊區,思源段,01180000,148000
新北市,新莊區,思源段,01190000,148000
新北市,新莊區,思源段,01200000,148000
新北市,新莊區,思源段,01210000,148000
新北市,新莊區,思源段,01220000,148000
新北市,新莊區,思源段,01230000,148000
新北市,新莊區,思源段,01240000,148000
新北市,新莊區,思源段,01250000,148000
新北市,新莊區,思源段,01260000,148000
新北市,新莊區,思源段,01270000,148000
新北市,新莊區,思源段,01280000,148000
新北市,新莊區,思源段,01290000,148000
新北市,新莊區,思源段,01300000,148000
新北市,新莊區,思源段,01310000,148000
新北市,新莊區,思源段,01320000,148000
新北市,新莊區,思源段,01330000,148000
新北市,新莊區,思源段,01340000,148000
新北市,新莊區,思源段,01350000,148000
新北市,新莊區,思源段,01360000,148000
新北市,新莊區,思源段,01370000,148000
新北市,新莊區,思源段,01380000,148000
新北市,新莊區,思源段,01390000,148000
新北市,新莊區,思源段,01400000,148000
新北市,新莊區,思源段,01410000,148000
新北市,新莊區,思源段,01420000,148000
新北市,新莊區,思源段,01430000,148000
新北市,新莊區,思源段,01440000,148000
新北市,新莊區,思源段,01450000,148000
新北市,新莊區,思源段,01460000,148000
新北市,新莊區,思源段,01460001,148000
新北市,新莊區,思源段,01460002,148000
新北市,新莊區,思源段,01460003,148000
新北市,新莊區,思源段,01470000,176595
新北市,新莊區,思源段,01480000,212000
新北市,新莊區,思源段,01490000,212000
新北市,新莊區,思源段,01500000,180384
新北市,新莊區,思源段,01510000,177504
新北市,新莊區,思源段,01520000,148000
新北市,新莊區,思源段,01530000,148000
新北市,新莊區,思源段,01540000,148000
新北市,新莊區,思源段,01550000,148000
新北市,新莊區,思源段,01560000,148000
新北市,新莊區,思源段,01570000,148000
新北市,新莊區,思源段,01580000,148000
新北市,新莊區,思源段,01590000,148000
新北市,新莊區,思源段,01600000,148000
新北市,新莊區,思源段,01610000,148000
新北市,新莊區,思源段,01620000,148000
新北市,新莊區,思源段,01630000,148000
新北市,新莊區,思源段,01640000,148000
新北市,新莊區,思源段,01650000,148000
新北市,新莊區,思源段,01660000,148000
新北市,新莊區,思源段,01670000,148000
新北市,新莊區,思源段,01680000,148000
新北市,新莊區,思源段,01690000,148000
新北市,新莊區,思源段,01700000,148000
新北市,新莊區,思源段,01710000,148000
新北市,新莊區,思源段,01720000,148000
新北市,新莊區,思源段,01730000,190976
新北市,新莊區,思源段,01800000,196589
新北市,新莊區,思源段,01810000,148000
新北市,新莊區,思源段,01810001,148000
新北市,新莊區,思源段,01820000,148000
新北市,新莊區,思源段,01820001,148000
新北市,新莊區,思源段,01820002,148000
新北市,新莊區,思源段,01820003,148000
新北市,新莊區,思源段,01830000,148000
新北市,新莊區,思源段,01840000,148000
新北市,新莊區,思源段,01850000,148000
新北市,新莊區,思源段,01850001,148000
新北市,新莊區,思源段,01860000,148000
新北市,新莊區,思源段,01870000,148000
新北市,新莊區,思源段,01880000,148000
新北市,新莊區,思源段,01890000,148000
新北市,新莊區,思源段,01900000,148000
新北市,新莊區,思源段,01910000,148000
新北市,新莊區,思源段,01920000,148000
新北市,新莊區,思源段,01930000,148000
新北市,新莊區,思源段,01940000,148000
新北市,新莊區,思源段,01950000,148000
新北市,新莊區,思源段,01960000,148000
新北市,新莊區,思源段,01970000,148000
新北市,新莊區,思源段,01980000,148000
新北市,新莊區,思源段,01990000,148000
新北市,新莊區,思源段,02000000,148000
新北市,新莊區,思源段,02010000,148000
新北市,新莊區,思源段,02020000,148000
新北市,新莊區,思源段,02030000,148000
新北市,新莊區,思源段,02040000,148000
新北市,新莊區,思源段,02050000,148000
新北市,新莊區,思源段,02060000,148000
新北市,新莊區,思源段,02070000,148000
新北市,新莊區,思源段,02080000,148000
新北市,新莊區,思源段,02090000,148000
新北市,新莊區,思源段,02100000,148000
新北市,新莊區,思源段,02110000,148000
新北市,新莊區,思源段,02120000,148000
新北市,新莊區,思源段,02130000,148000
新北市,新莊區,思源段,02140000,148000
新北市,新莊區,思源段,02150000,148000
新北市,新莊區,思源段,02160000,148000
新北市,新莊區,思源段,02170000,148000
新北市,新莊區,思源段,02180000,148000
新北市,新莊區,思源段,02190000,148000
新北市,新莊區,思源段,02200000,148000
新北市,新莊區,思源段,02210000,148000
新北市,新莊區,思源段,02220000,148000
新北市,新莊區,思源段,02230000,148000
新北市,新莊區,思源段,02240000,148000
新北市,新莊區,思源段,02250000,148000
新北市,新莊區,思源段,02260000,148000
新北市,新莊區,思源段,02270000,148000
新北市,新莊區,思源段,02280000,148000
新北市,新莊區,思源段,02290000,148000
新北市,新莊區,思源段,02300000,148000
新北市,新莊區,思源段,02310000,148000
新北市,新莊區,思源段,02320000,148000
新北市,新莊區,思源段,02330000,148026
新北市,新莊區,思源段,02340000,211622
新北市,新莊區,思源段,02350000,211987
新北市,新莊區,思源段,02360000,203814
新北市,新莊區,思源段,02370000,210010
新北市,新莊區,思源段,02380000,208704
新北市,新莊區,思源段,02390000,174656
新北市,新莊區,思源段,02410000,179962
新北市,新莊區,思源段,02420000,148000
新北市,新莊區,思源段,02430000,148000
新北市,新莊區,思源段,02440000,148000
新北市,新莊區,思源段,02450000,148000
新北市,新莊區,思源段,02460000,148000
新北市,新莊區,思源段,02470000,148000
新北市,新莊區,思源段,02480000,148000
新北市,新莊區,思源段,02490000,148000
新北市,新莊區,思源段,02500000,148000
新北市,新莊區,思源段,02510000,148000
新北市,新莊區,思源段,02520000,148000
新北市,新莊區,思源段,02530000,148000
新北市,新莊區,思源段,02540000,148000
新北市,新莊區,思源段,02550000,148000
新北市,新莊區,思源段,02560000,148000
新北市,新莊區,思源段,02570000,186624
新北市,新莊區,思源段,02580000,212000
新北市,新莊區,思源段,02590000,212000
新北市,新莊區,思源段,02600000,148723
新北市,新莊區,思源段,02610000,148000
新北市,新莊區,思源段,02630000,148000
新北市,新莊區,思源段,02640000,148000
新北市,新莊區,思源段,02650000,148000
新北市,新莊區,思源段,02660000,148000
新北市,新莊區,思源段,02670000,148000
新北市,新莊區,思源段,02680000,148000
新北市,新莊區,思源段,02690000,148000
新北市,新莊區,思源段,02700000,148000
新北市,新莊區,思源段,02710000,148000
新北市,新莊區,思源段,02720000,148000
新北市,新莊區,思源段,02730000,148000
新北市,新莊區,思源段,02740000,148000
新北市,新莊區,思源段,02750000,148000
新北市,新莊區,思源段,02760000,148000
新北市,新莊區,思源段,02770000,148000
新北市,新莊區,思源段,02780000,148000
新北市,新莊區,思源段,02790000,148000
新北市,新莊區,思源段,02800000,148000
新北市,新莊區,思源段,02800001,148000
新北市,新莊區,思源段,02800002,148000
新北市,新莊區,思源段,02810000,148000
新北市,新莊區,思源段,02820000,148000
新北市,新莊區,思源段,02830000,148000
新北市,新莊區,思源段,02840000,148000
新北市,新莊區,思源段,02850000,148000
新北市,新莊區,思源段,02860000,148000
新北市,新莊區,思源段,02870000,148000
新北市,新莊區,思源段,02880000,148000
新北市,新莊區,思源段,02890000,148000
新北市,新莊區,思源段,02900000,148000
新北市,新莊區,思源段,02910000,148000
新北市,新莊區,思源段,02920000,148000
新北市,新莊區,思源段,02930000,148000
新北市,新莊區,思源段,02940000,148000
新北市,新莊區,思源段,02950000,148000
新北市,新莊區,思源段,02960000,148000
新北市,新莊區,思源段,02970000,148000
新北市,新莊區,思源段,02980000,148000
新北市,新莊區,思源段,02990000,148000
新北市,新莊區,思源段,03000000,148000
新北市,新莊區,思源段,03010000,148000
新北市,新莊區,思源段,03010001,148000
新北市,新莊區,思源段,03010002,148000
新北市,新莊區,思源段,03030000,148000
新北市,新莊區,思源段,03040000,148000
新北市,新莊區,思源段,03050000,148000
新北市,新莊區,思源段,03050001,148000
新北市,新莊區,思源段,03050002,148000
新北市,新莊區,思源段,03060000,148000
新北市,新莊區,思源段,03060001,148000
新北市,新莊區,思源段,03070000,148000
新北市,新莊區,思源段,03070001,148000
新北市,新莊區,思源段,03070002,148000
新北市,新莊區,思源段,03080000,154266
新北市,新莊區,思源段,03090000,212000
新北市,新莊區,思源段,03100000,212000
新北市,新莊區,思源段,03100001,212000
新北市,新莊區,思源段,03110000,212000
新北市,新莊區,思源段,03120000,212000
新北市,新莊區,思源段,03130000,212000
新北市,新莊區,思源段,03140000,212000
新北市,新莊區,思源段,03150000,173242
新北市,新莊區,思源段,03150001,212000
新北市,新莊區,思源段,03170000,149286
新北市,新莊區,思源段,03180000,148000
新北市,新莊區,思源段,03190000,148000
新北市,新莊區,思源段,03200000,148000
新北市,新莊區,思源段,03210000,148000
新北市,新莊區,思源段,03220000,148000
新北市,新莊區,思源段,03230000,148000
新北市,新莊區,思源段,03240000,148000
新北市,新莊區,思源段,03260000,161958
新北市,新莊區,思源段,03270000,148000
新北市,新莊區,思源段,03300000,148000
新北市,新莊區,思源段,03310000,148000
新北市,新莊區,思源段,03330001,148000
新北市,新莊區,思源段,03340000,148000
新北市,新莊區,思源段,03350000,148000
新北市,新莊區,思源段,03360000,148000
新北市,新莊區,思源段,03370000,148000
新北市,新莊區,思源段,03380000,148000
新北市,新莊區,思源段,03390000,148000
新北市,新莊區,思源段,03400000,148000
新北市,新莊區,思源段,03410000,148000
新北市,新莊區,思源段,03420000,148000
新北市,新莊區,思源段,03430000,148000
新北市,新莊區,思源段,03440000,148000
新北市,新莊區,思源段,03450000,148000
新北市,新莊區,思源段,03460000,148000
新北市,新莊區,思源段,03470000,148000
新北市,新莊區,思源段,03480000,148000
新北市,新莊區,思源段,03490000,148000
新北市,新莊區,思源段,03500000,148000
新北市,新莊區,思源段,03510000,148000
新北市,新莊區,思源段,03520000,148000
新北市,新莊區,思源段,03530000,148000
新北市,新莊區,思源段,03540000,148000
新北市,新莊區,思源段,03550000,148000
新北市,新莊區,思源段,03560000,148000
新北市,新莊區,思源段,03570000,148000
新北市,新莊區,思源段,03580000,148000
新北市,新莊區,思源段,03590000,148000
新北市,新莊區,思源段,03600000,148000
新北市,新莊區,思源段,03610000,148000
新北市,新莊區,思源段,03620000,148000
新北市,新莊區,思源段,03630000,148000
新北市,新莊區,思源段,03640000,148000
新北市,新莊區,思源段,03650000,148000
新北市,新莊區,思源段,03660000,148000
新北市,新莊區,思源段,03670000,148000
新北市,新莊區,思源段,03680000,148000
新北市,新莊區,思源段,03690000,148000
新北市,新莊區,思源段,03700000,148000
新北市,新莊區,思源段,03710000,148000
新北市,新莊區,思源段,03720000,148000
新北市,新莊區,思源段,03730000,176871
新北市,新莊區,思源段,03740000,176871
新北市,新莊區,思源段,03750000,148000
新北市,新莊區,思源段,03760000,148000
新北市,新莊區,思源段,03770000,148000
新北市,新莊區,思源段,03780000,148000
新北市,新莊區,思源段,03790000,148000
新北市,新莊區,思源段,03800000,148000
新北市,新莊區,思源段,03810000,148000
新北市,新莊區,思源段,03820000,148000
新北市,新莊區,思源段,03830000,148000
新北市,新莊區,思源段,03840000,148000
新北市,新莊區,思源段,03850000,148000
新北市,新莊區,思源段,03860000,148000
新北市,新莊區,思源段,03860001,148000
新北市,新莊區,思源段,03870000,148000
新北市,新莊區,思源段,03880000,148000
新北市,新莊區,思源段,03890000,148000
新北市,新莊區,思源段,03900000,148000
新北市,新莊區,思源段,03910000,148000
新北市,新莊區,思源段,03920000,148000
新北市,新莊區,思源段,03930000,148000
新北市,新莊區,思源段,03940000,148000
新北市,新莊區,思源段,03950000,148000
新北市,新莊區,思源段,03960000,148000
新北市,新莊區,思源段,03970000,148000
新北市,新莊區,思源段,03980000,148000
新北市,新莊區,思源段,03990000,148000
新北市,新莊區,思源段,04000000,148000
新北市,新莊區,思源段,04010000,148000
新北市,新莊區,思源段,04020000,148000
新北市,新莊區,思源段,04030000,148000
新北市,新莊區,思源段,04040000,148000
新北市,新莊區,思源段,04050000,148000
新北市,新莊區,思源段,04060000,148000
新北市,新莊區,思源段,04060001,176871
新北市,新莊區,思源段,04070000,176871
新北市,新莊區,思源段,04070001,148000
新北市,新莊區,思源段,04080000,176871
新北市,新莊區,思源段,04090000,176871
新北市,新莊區,思源段,04090001,148000
新北市,新莊區,思源段,04090002,176871
新北市,新莊區,思源段,04090003,148000
新北市,新莊區,思源段,04100000,148000
新北市,新莊區,思源段,04110000,176871
新北市,新莊區,思源段,04120000,176871
新北市,新莊區,思源段,04130000,148000
新北市,新莊區,思源段,04140000,151622
新北市,新莊區,思源段,04140001,148000
新北市,新莊區,思源段,04140002,148000
新北市,新莊區,思源段,04150000,158534
新北市,新莊區,思源段,04150003,148000
新北市,新莊區,思源段,04160000,148000
新北市,新莊區,思源段,04180000,148000
新北市,新莊區,思源段,04200000,148000
新北市,新莊區,思源段,04210000,148000
新北市,新莊區,思源段,04220000,148000
新北市,新莊區,思源段,04230000,148000
新北市,新莊區,思源段,04250000,148000
新北市,新莊區,思源段,04260000,148000
新北市,新莊區,思源段,04270000,148000
新北市,新莊區,思源段,04280000,148000
新北市,新莊區,思源段,04290000,148000
新北市,新莊區,思源段,04300000,148000
新北市,新莊區,思源段,04310000,148000
新北市,新莊區,思源段,04320000,148000
新北市,新莊區,思源段,04330000,148000
新北市,新莊區,思源段,04340000,148000
新北市,新莊區,思源段,04350000,148000
新北市,新莊區,思源段,04360000,148000
新北市,新莊區,思源段,04370000,148000
新北市,新莊區,思源段,04380000,187334
新北市,新莊區,思源段,04390000,184378
新北市,新莊區,思源段,04400000,177331
新北市,新莊區,思源段,04410000,171072
新北市,新莊區,思源段,04420000,164909
新北市,新莊區,思源段,04430000,158733
新北市,新莊區,思源段,04440000,152563
新北市,新莊區,思源段,04450000,148179
新北市,新莊區,思源段,04460000,148000
新北市,新莊區,思源段,04470000,208762
新北市,新莊區,思源段,04480000,212000
新北市,新莊區,思源段,04500000,212000
新北市,新莊區,思源段,04530000,212000
新北市,新莊區,思源段,04540000,212000
新北市,新莊區,思源段,04550000,212000
新北市,新莊區,思源段,04560000,212000
新北市,新莊區,思源段,04570000,212000
新北市,新莊區,思源段,04570001,212000
新北市,新莊區,思源段,04580000,212000
新北市,新莊區,思源段,04590000,212000
新北市,新莊區,思源段,04600000,212000
新北市,新莊區,思源段,04610000,212000
新北市,新莊區,思源段,04620000,212000
新北市,新莊區,思源段,04630000,212000
新北市,新莊區,思源段,04630001,212000
新北市,新莊區,思源段,04640000,184314
新北市,新莊區,思源段,04650000,177818
新北市,新莊區,思源段,04660000,171430
新北市,新莊區,思源段,04670000,165114
新北市,新莊區,思源段,04680000,212000
新北市,新莊區,思源段,04690000,212000
新北市,新莊區,思源段,04700000,158758
新北市,新莊區,思源段,04710000,152429
新北市,新莊區,思源段,04720000,212000
新北市,新莊區,思源段,04730000,209990
新北市,新莊區,思源段,04740000,148128
新北市,新莊區,思源段,04750000,148000
新北市,新莊區,思源段,04760000,203757
新北市,新莊區,思源段,04770000,159622
新北市,新莊區,思源段,04780000,148000
新北市,新莊區,思源段,04790000,148000
新北市,新莊區,思源段,04800000,148000
新北市,新莊區,思源段,04810000,148000
新北市,新莊區,思源段,04820000,148000
新北市,新莊區,思源段,04830000,148000
新北市,新莊區,思源段,04840000,148000
新北市,新莊區,思源段,04850000,148000
新北市,新莊區,思源段,04860000,148000
新北市,新莊區,思源段,04870000,148000
新北市,新莊區,思源段,04880000,148000
新北市,新莊區,思源段,04890000,148000
新北市,新莊區,思源段,04900000,148000
新北市,新莊區,思源段,04910000,148000
新北市,新莊區,思源段,04920000,148000
新北市,新莊區,思源段,04930000,148000
新北市,新莊區,思源段,04940000,148000
新北市,新莊區,思源段,04950000,148000
新北市,新莊區,思源段,04960000,148000
新北市,新莊區,思源段,04970000,148000
新北市,新莊區,思源段,04980000,148000
新北市,新莊區,思源段,04990000,148000
新北市,新莊區,思源段,05000000,148000
新北市,新莊區,思源段,05010000,148000
新北市,新莊區,思源段,05020000,180064
新北市,新莊區,思源段,05030000,212000
新北市,新莊區,思源段,05040000,212000
新北市,新莊區,思源段,05050000,212000
新北市,新莊區,思源段,05060000,212000
新北市,新莊區,思源段,05070000,152915
新北市,新莊區,思源段,05070001,210387
新北市,新莊區,思源段,05070002,212000
新北市,新莊區,思源段,05070003,212000
新北市,新莊區,思源段,05070004,212000
新北市,新莊區,思源段,05080000,199443
新北市,新莊區,思源段,05080001,212000
新北市,新莊區,思源段,05080002,169134
新北市,新莊區,思源段,05090000,212000
新北市,新莊區,思源段,05100000,212000
新北市,新莊區,思源段,05110000,212000
新北市,新莊區,思源段,05110001,212000
新北市,新莊區,思源段,05120000,212000
新北市,新莊區,思源段,05130000,212000
新北市,新莊區,思源段,05130001,212000
新北市,新莊區,思源段,05140000,212000
新北市,新莊區,思源段,05150000,212000
新北市,新莊區,思源段,05160000,212000
新北市,新莊區,思源段,05170000,212000
新北市,新莊區,思源段,05180000,212000
新北市,新莊區,思源段,05190000,212092
新北市,新莊區,思源段,05200000,217000
新北市,新莊區,思源段,05210000,217000
新北市,新莊區,思源段,05220000,210678
新北市,新莊區,思源段,05230000,198356
新北市,新莊區,思源段,05240000,193984
新北市,新莊區,思源段,05250000,212000
新北市,新莊區,思源段,05260000,212000
新北市,新莊區,思源段,05270000,212000
新北市,新莊區,思源段,05280000,212000
新北市,新莊區,思源段,05290000,212000
新北市,新莊區,思源段,05300000,212000
新北市,新莊區,思源段,05310000,212000
新北市,新莊區,思源段,05320000,212000
新北市,新莊區,思源段,05330000,212000
新北市,新莊區,思源段,05340000,212000
新北市,新莊區,思源段,05350000,212000
新北市,新莊區,思源段,05360000,165769
新北市,新莊區,思源段,05370000,150753
新北市,新莊區,思源段,05380000,149556
新北市,新莊區,思源段,05390000,149074
新北市,新莊區,思源段,05400000,148556
新北市,新莊區,思源段,05410000,148023
新北市,新莊區,思源段,05420000,147534
新北市,新莊區,思源段,05430000,147001
新北市,新莊區,思源段,05440000,146643
新北市,新莊區,思源段,05450000,139000
新北市,新莊區,思源段,05460000,139000
新北市,新莊區,思源段,05470000,139000
新北市,新莊區,思源段,05480000,139000
新北市,新莊區,思源段,05490000,139000
新北市,新莊區,思源段,05500000,139000
新北市,新莊區,思源段,05510000,139000
新北市,新莊區,思源段,05520000,139000
新北市,新莊區,思源段,05530000,139000
新北市,新莊區,思源段,05540000,139000
新北市,新莊區,思源段,05550000,139000
新北市,新莊區,思源段,05560000,139000
新北市,新莊區,思源段,05570000,139000
新北市,新莊區,思源段,05580000,139000
新北市,新莊區,思源段,05590000,139000
新北市,新莊區,思源段,05600000,139000
新北市,新莊區,思源段,05610000,139000
新北市,新莊區,思源段,05620000,139000
新北市,新莊區,思源段,05630000,139000
新北市,新莊區,思源段,05640000,139000
新北市,新莊區,思源段,05650000,139000
新北市,新莊區,思源段,05660000,139000
新北市,新莊區,思源段,05670000,139000
新北市,新莊區,思源段,05680000,139000
新北市,新莊區,思源段,05690000,139000
新北市,新莊區,思源段,05700000,139000
新北市,新莊區,思源段,05710000,139000
新北市,新莊區,思源段,05720000,139000
新北市,新莊區,思源段,05730000,139000
新北市,新莊區,思源段,05740000,139000
新北市,新莊區,思源段,05750000,139000
新北市,新莊區,思源段,05760000,139000
新北市,新莊區,思源段,05770000,139000
新北市,新莊區,思源段,05780000,139000
新北市,新莊區,思源段,05790000,139000
新北市,新莊區,思源段,05800000,139000
新北市,新莊區,思源段,05810000,139000
新北市,新莊區,思源段,05820000,139000
新北市,新莊區,思源段,05830000,139000
新北市,新莊區,思源段,05840000,139000
新北市,新莊區,思源段,05850000,139000
新北市,新莊區,思源段,05860000,141701
新北市,新莊區,思源段,05870000,212000
新北市,新莊區,思源段,05880000,145636
新北市,新莊區,思源段,05890000,139000
新北市,新莊區,思源段,05890002,139000
新北市,新莊區,思源段,05890003,139000
新北市,新莊區,思源段,05900000,139000
新北市,新莊區,思源段,05910000,139000
新北市,新莊區,思源段,05920000,139000
新北市,新莊區,思源段,05930000,139000
新北市,新莊區,思源段,05940000,139000
新北市,新莊區,思源段,05950000,139000
新北市,新莊區,思源段,05960000,139000
新北市,新莊區,思源段,05970000,139000
新北市,新莊區,思源段,05980000,139000
新北市,新莊區,思源段,05990000,139000
新北市,新莊區,思源段,06000000,188093
新北市,新莊區,思源段,06010000,139000
新北市,新莊區,思源段,06010001,139000
新北市,新莊區,思源段,06020000,139000
新北市,新莊區,思源段,06030000,139000
新北市,新莊區,思源段,06040000,139000
新北市,新莊區,思源段,06050000,139000
新北市,新莊區,思源段,06060000,139000
新北市,新莊區,思源段,06070000,139000
新北市,新莊區,思源段,06080000,139000
新北市,新莊區,思源段,06090000,139000
新北市,新莊區,思源段,06100000,139000
新北市,新莊區,思源段,06110000,139000
新北市,新莊區,思源段,06120000,139000
新北市,新莊區,思源段,06130000,139000
新北市,新莊區,思源段,06140000,139000
新北市,新莊區,思源段,06150000,139000
新北市,新莊區,思源段,06160000,139000
新北市,新莊區,思源段,06170000,139000
新北市,新莊區,思源段,06180000,139000
新北市,新莊區,思源段,06190000,139000
新北市,新莊區,思源段,06200000,139000
新北市,新莊區,思源段,06210000,139000
新北市,新莊區,思源段,06220000,139000
新北市,新莊區,思源段,06230000,139000
新北市,新莊區,思源段,06240000,139000
新北市,新莊區,思源段,06250000,139000
新北市,新莊區,思源段,06260000,139000
新北市,新莊區,思源段,06270000,139000
新北市,新莊區,思源段,06280000,139000
新北市,新莊區,思源段,06290000,139000
新北市,新莊區,思源段,06300000,181814
新北市,新莊區,思源段,06310000,160832
新北市,新莊區,思源段,06320000,147603
新北市,新莊區,思源段,06320001,217000
新北市,新莊區,思源段,06330000,139000
新北市,新莊區,思源段,06340000,139000
新北市,新莊區,思源段,06350000,139000
新北市,新莊區,思源段,06360000,139000
新北市,新莊區,思源段,06370000,139000
新北市,新莊區,思源段,06380000,139000
新北市,新莊區,思源段,06390000,139000
新北市,新莊區,思源段,06400000,139000
新北市,新莊區,思源段,06410000,139000
新北市,新莊區,思源段,06420000,139000
新北市,新莊區,思源段,06430000,139000
新北市,新莊區,思源段,06440000,139000
新北市,新莊區,思源段,06450000,139000
新北市,新莊區,思源段,06460000,139000
新北市,新莊區,思源段,06460002,139000
新北市,新莊區,思源段,06500000,139000
新北市,新莊區,思源段,06510000,139000
新北市,新莊區,思源段,06510002,139000
新北市,新莊區,思源段,06520000,139000
新北市,新莊區,思源段,06530000,139000
新北市,新莊區,思源段,06540000,139000
新北市,新莊區,思源段,06550000,139000
新北市,新莊區,思源段,06560000,139000
新北市,新莊區,思源段,06570000,139000
新北市,新莊區,思源段,06580000,139000
新北市,新莊區,思源段,06590000,139000
新北市,新莊區,思源段,06600000,139000
新北市,新莊區,思源段,06610000,139000
新北市,新莊區,思源段,06620000,139000
新北市,新莊區,思源段,06630000,139000
新北市,新莊區,思源段,06640000,139000
新北市,新莊區,思源段,06650000,139000
新北市,新莊區,思源段,06660000,139000
新北市,新莊區,思源段,06670000,139000
新北市,新莊區,思源段,06680000,139000
新北市,新莊區,思源段,06690000,139000
新北市,新莊區,思源段,06700000,139000
新北市,新莊區,思源段,06710000,139000
新北市,新莊區,思源段,06720000,139000
新北市,新莊區,思源段,06720001,139000
新北市,新莊區,思源段,06720002,139000
新北市,新莊區,思源段,06740000,139000
新北市,新莊區,思源段,06740001,139000
新北市,新莊區,思源段,06740002,139000
新北市,新莊區,思源段,06750000,139000
新北市,新莊區,思源段,06750001,139000
新北市,新莊區,思源段,06750002,139000
新北市,新莊區,思源段,06760000,139000
新北市,新莊區,思源段,06770000,139000
新北市,新莊區,思源段,06780000,139000
新北市,新莊區,思源段,06780001,139000
新北市,新莊區,思源段,06790000,139000
新北市,新莊區,思源段,06800000,139000
新北市,新莊區,思源段,06810000,139000
新北市,新莊區,思源段,06820000,139000
新北市,新莊區,思源段,06830000,139000
新北市,新莊區,思源段,06870000,139000
新北市,新莊區,思源段,06880000,139000
新北市,新莊區,思源段,06890000,139000
新北市,新莊區,思源段,06900000,139000
新北市,新莊區,思源段,06910000,139000
新北市,新莊區,思源段,06920000,139000
新北市,新莊區,思源段,06930000,139000
新北市,新莊區,思源段,06940000,139000
新北市,新莊區,思源段,06950000,206788
新北市,新莊區,思源段,06970000,139000
新北市,新莊區,思源段,06980000,139000
新北市,新莊區,思源段,06990000,139000
新北市,新莊區,思源段,07000000,139000
新北市,新莊區,思源段,07010000,193604
新北市,新莊區,思源段,07020000,139000
新北市,新莊區,思源段,07030000,139000
新北市,新莊區,思源段,07040000,139000
新北市,新莊區,思源段,07050000,139000
新北市,新莊區,思源段,07060000,139000
新北市,新莊區,思源段,07060001,139000
新北市,新莊區,思源段,07070000,139000
新北市,新莊區,思源段,07080000,139000
新北市,新莊區,思源段,07090000,139000
新北市,新莊區,思源段,07100000,139000
新北市,新莊區,思源段,07110000,139000
新北市,新莊區,思源段,07120000,139000
新北市,新莊區,思源段,07130000,146037
新北市,新莊區,思源段,07140000,212000
新北市,新莊區,思源段,07150000,212000
新北市,新莊區,思源段,07160000,212000
新北市,新莊區,思源段,07170000,193538
新北市,新莊區,思源段,07180000,212000
新北市,新莊區,思源段,07190000,212000
新北市,新莊區,思源段,07200000,212000
新北市,新莊區,思源段,07210000,146307
新北市,新莊區,思源段,07220000,139000
新北市,新莊區,思源段,07230000,141920
新北市,新莊區,思源段,07240000,211898
新北市,新莊區,思源段,07250000,212000
新北市,新莊區,思源段,07260000,189961
